MCS,class,num,smarts
C1C=C2CCC3C4C(CC)(CC(=C)C3C2CC1)C(C#C)(O)CC4,100,2,[#6]-1-2-[#6]-[#6]-[#6](-[#6]-1(-[#6]-[#6](-[#6]-1-[#6]-3-[#6]-[#6]-[#6]-[#6]=[#6]-3-[#6]-[#6]-[#6]-2-1)=[#6])-[#6]-[#6])(-[#6]#[#6])-[#8]
Clc1nc(N)c2ncn(C3OC(CO)C(O)C3)c2n1,37,2,[Cl]-[#6]:1:[#7]:[#6](-[#7]):[#6]:2:[#7]:[#6]:[#7](-[#6]-3-[#8]-[#6](-[#6]-[#8])-[#6](-[#6]-3)-[#8]):[#6]:2:[#7]:1
O=C(NC)CN(CC(O)=O)CCN(CC(O)=O)CCN(CC(=O)NC)CC(O)=O,1090,2,[#6]-[#7]-[#6](-[#6]-[#7](-[#6]-[#6](=[#8])-[#8])-[#6]-[#6]-[#7](-[#6]-[#6](=[#8])-[#8])-[#6]-[#6]-[#7](-[#6]-[#6](-[#7]-[#6])=[#8])-[#6]-[#6](=[#8])-[#8])=[#8]
CC1CC2CCC3C(=C)CC(O3)CCC34CC5C(O3)C3C(O5)C(O4)C4C(O3)CCC(O4)CC(=O)CC3C(CC(C1=C)O2)OC(CC(CN)O)C3OC,69,2,[#6]-1-2-[#8]-[#6]-3-[#6]-[#6]-[#6]-4-[#6]-[#6](-[#6]-[#6]-5-[#6](-[#8]-[#6](-[#6]-5-[#8]-[#6])-[#6]-[#6](-[#6]-[#7])-[#8])-[#6]-[#6]-5-[#8]-[#6](-[#6]-[#6]-[#6]-6-[#8]-[#6](-[#6]-[#6]-[#6]-7-8-[#6]-[#6](-[#6]-2-[#8]-8)-[#8]-[#6]-1-[#6](-[#6]-3-[#8]-4)-[#8]-7)-[#6]-[#6]-6=[#6])-[#6]-[#6](-[#6]-5=[#6])-[#6])=[#8]
C(=O)NC(C(=O)NC1C2SCC(CSc3nnnn3C)=C(C(O)=O)N2C1=O)c1ccc(O)cc1,992,2,[#6]-1-2-[#16]-[#6]-[#6](=[#6](-[#6](=[#8])-[#8])-[#7]-1-[#6](-[#6]-2-[#7]-[#6](-[#6](-[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#8])-[#7]-[#6]=[#8])=[#8])=[#8])-[#6]-[#16]-[#6]:1:[#7]:[#7]:[#7]:[#7]:1-[#6]
C[N+]CCNc1c2c(c(NCC[N+]C)cc1)C(=O)c1c(O)ccc(O)c1C2=O,997,2,[#8]=[#6]-1-[#6]:2:[#6](-[#6](-[#6]:3:[#6]-1:[#6](:[#6]:[#6]:[#6]:3-[#8])-[#8])=[#8]):[#6](:[#6]:[#6]:[#6]:2-[#7]-[#6]-[#6]-[#7]-[#6])-[#7]-[#6]-[#6]-[#7]-[#6]
C12CC3CC(C1)CC(C2)C3,63,2,[#6]-1-2-[#6]-[#6]-3-[#6]-[#6](-[#6]-[#6](-[#6]-3)-[#6]-2)-[#6]-1
C1CCC(C2CC(C(=O)O)N(C(=O)CP(=O)(CCCCc3ccccc3)O)C2)CC1,1170,2,[#6]-1-[#6]-[#6]-[#6](-[#6]-2-[#6]-[#6](-[#6](-[#8])=[#8])-[#7](-[#6](-[#6]-[#15](-[#8])(-[#6]-[#6]-[#6]-[#6]-[#6]:3:[#6]:[#6]:[#6]:[#6]:[#6]:3)=[#8])=[#8])-[#6]-2)-[#6]-[#6]-1
ccc-c1ccc(C(=O)NC2CC(O)C(O)NC(=O)C3C(O)C(C)CN3C(=O)C(C(O)C)NC(=O)C(C(O)C(O)c3ccc(O)cc3)NC(=O)C3CC(O)CN3C(=O)C(C(C)O)NC2=O)cc1,1149,2,[#6]-1-2-[#6]-[#6](-[#6]-[#7]-1-[#6](-[#6](-[#6](-[#8])-[#6])-[#7]-[#6](-[#6](-[#7]-[#6](-[#6]:1:[#6]:[#6]:[#6](-[#6]:[#6]:[#6]):[#6]:[#6]:1)=[#8])-[#6]-[#6](-[#6](-[#7]-[#6](-[#6]-1-[#6](-[#6](-[#6]-[#7]-1-[#6](-[#6](-[#6](-[#8])-[#6])-[#7]-[#6](-[#6](-[#6](-[#6](-[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#8])-[#8])-[#8])-[#7]-[#6]-2=[#8])=[#8])=[#8])-[#6])-[#8])=[#8])-[#8])-[#8])=[#8])=[#8])-[#8]
CCC1C(=O)N(C)c2cnc(Nc3c(OC)cc(C(=O)NC(CC)CC)cc3)nc2N1C(C)C,1163,2,[#6]-[#6]-[#6]-1-[#6](-[#7](-[#6])-[#6]:2:[#6]:[#7]:[#6](-[#7]-[#6]:3:[#6](-[#8]-[#6]):[#6]:[#6](-[#6](-[#7]-[#6](-[#6]-[#6])-[#6]-[#6])=[#8]):[#6]:[#6]:3):[#7]:[#6]:2-[#7]-1-[#6](-[#6])-[#6])=[#8]
CCC1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3c2cccc3)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)C(N)Cc2ccccc2)CSSCC(C(=O)NC(Cc)C)NC1=O,1156,2,[#6]-[#6]-[#6](-[#7]-[#6](-[#6]-1-[#6]-[#16]-[#16]-[#6]-[#6](-[#6](-[#7]-[#6](-[#6](-[#7]-[#6](-[#6](-[#7]-[#6](-[#6](-[#7]-[#6](-[#6](-[#7]-1)=[#8])-[#6]-[#6])=[#8])-[#6]-[#6]-[#6]-[#6]-[#7])=[#8])-[#6]-[#6]:1:[#6]:[#7]:[#6]:2:[#6]:1:[#6]:[#6]:[#6]:[#6]:2)=[#8])-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)=[#8])-[#7]-[#6](-[#6](-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#7])=[#8])=[#8])-[#6]
CCC1C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(CC(C)CC=CC)C(=O)N1,1147,2,[#6]-[#6]-[#6]-1-[#6](-[#7](-[#6])-[#6]-[#6](-[#7](-[#6])-[#6](-[#6]-[#6](-[#6])-[#6])-[#6](-[#7]-[#6](-[#6](-[#6])-[#6])-[#6](-[#7](-[#6])-[#6](-[#6]-[#6](-[#6])-[#6])-[#6](-[#7]-[#6](-[#6])-[#6](-[#7]-[#6](-[#6])-[#6](-[#7](-[#6])-[#6](-[#6]-[#6](-[#6])-[#6])-[#6](-[#7](-[#6])-[#6](-[#6]-[#6](-[#6])-[#6])-[#6](-[#7](-[#6])-[#6](-[#6](-[#6])-[#6])-[#6](-[#7](-[#6])-[#6](-[#6]-[#6](-[#6]-[#6]=[#6]-[#6])-[#6])-[#6](-[#7]-1)=[#8])=[#8])=[#8])=[#8])=[#8])=[#8])=[#8])=[#8])=[#8])=[#8])=[#8]
CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(O)=O,181,2,[#6]-[#6]-1(-[#16]-[#6]-2-[#6](-[#6](-[#7]-2-[#6]-1-[#6](=[#8])-[#8])=[#8])-[#7]=[#6]-[#7]-1-[#6]-[#6]-[#6]-[#6]-[#6]-[#6]-1)-[#6]
C1C2CC2N(C(=O)C(C23CC4CC(O)(C2)CC(C4)C3)N)C1C#N,66,2,[#8]=[#6](-[#6](-[#6]-1-2-[#6]-[#6]-3-[#6]-[#6](-[#6]-[#6](-[#6]-2)-[#6]-3)(-[#8])-[#6]-1)-[#7])-[#7]-1-[#6](-[#6]-[#6]-2-[#6]-[#6]-1-2)-[#6]#[#7]
OC(=O)CNC(C(=O)N1CCC1C(=O)NCc1ccc(C(N)=N)cc1)C1CCCCC1,1168,2,[#7]-[#6](-[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#6]-[#7]-[#6](-[#6]-1-[#6]-[#6]-[#7]-1-[#6](-[#6](-[#6]-1-[#6]-[#6]-[#6]-[#6]-[#6]-1)-[#7]-[#6]-[#6](=[#8])-[#8])=[#8])=[#8])=[#7]
C1(C(N(C(C(C1(N(C(=O)c1c(c(nn1[H])[H])N(C(=O)c1c(c(c(c(c1[Cl])[H])[H])[H])[Cl])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H],409,1,C1(C(N(C(C(C1(N(C(=O)c1c(c(nn1[H])[H])N(C(=O)c1c(c(c(c(c1[Cl])[H])[H])[H])[Cl])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H]
C(c1c(c(c(c(c1c1nc(c(c(c1[H])[H])C(=O)N(C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])[H])[H])[H])C(=O)N(C1(C(C1([H])[H])([H])[H])[H])[H])[H])F)([H])([H])[H],410,1,C(c1c(c(c(c(c1c1nc(c(c(c1[H])[H])C(=O)N(C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])([H])[H])[H])[H])[H])C(=O)N(C1(C(C1([H])[H])([H])[H])[H])[H])[H])F)([H])([H])[H]
C(c3c(C([H])([H])[H])c(c2N(C([C@@](O[H])([C@@](O[H])([C@@](O[H])(C(O[H])([H])[H])[H])[H])[H])([H])[H])C1=NC(=O)N(C(=O)C1=Nc2c3[H])[H])[H])([H])([H])[H],61,1,C(c3c(C([H])([H])[H])c(c2N(C([C@@](O[H])([C@@](O[H])([C@@](O[H])(C(O[H])([H])[H])[H])[H])[H])([H])[H])C1=NC(=O)N(C(=O)C1=Nc2c3[H])[H])[H])([H])([H])[H]
C1(C(C(C(N(C1([H])[H])[H])([H])[H])(N(C(=O)c1c(c(c(s1)c1c(c(c(c(c1[H])[H])[H])F)[H])[H])N(C(=O)N([H])[H])[H])[H])[H])([H])[H])([H])[H],408,1,C1(C(C(C(N(C1([H])[H])[H])([H])[H])(N(C(=O)c1c(c(c(s1)c1c(c(c(c(c1[H])[H])[H])F)[H])[H])N(C(=O)N([H])[H])[H])[H])[H])([H])[H])([H])[H]
C([C@@](C(F)(F)F)(Oc1c(c(c(c(c1[H])[H])S(=O)(=O)C([H])([H])[H])[H])C(=O)N1C(C(N(C(C1([H])[H])([H])[H])c1c(c(c(c(n1)[H])C(F)(F)F)[H])F)([H])[H])([H])[H])[H])([H])([H])[H],407,1,C([C@@](C(F)(F)F)(Oc1c(c(c(c(c1[H])[H])S(=O)(=O)C([H])([H])[H])[H])C(=O)N1C(C(N(C(C1([H])[H])([H])[H])c1c(c(c(c(n1)[H])C(F)(F)F)[H])F)([H])[H])([H])[H])[H])([H])([H])[H]
O=S(=O)(N(c2c(c1c(c(n(c1c(c2[H])[H])[H])C(=O)N2C(C(N(c1nc(c(c(c1N(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])[H])[H])C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])C([H])([H])[H],406,1,O=S(=O)(N(c2c(c1c(c(n(c1c(c2[H])[H])[H])C(=O)N2C(C(N(c1nc(c(c(c1N(C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])[H])[H])C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])C([H])([H])[H]
C1(C(N(C(C(C1(C(=O)N(C(C(C(O[H])([H])[H])([H])[H])(c1c(c(c(c(c1[H])[H])[Cl])[H])[H])[H])[H])N([H])[H])([H])[H])([H])[H])c1nc(nc2c1c(c(n2[H])[H])[H])[H])([H])[H])([H])[H],403,1,C1(C(N(C(C(C1(C(=O)N(C(C(C(O[H])([H])[H])([H])[H])(c1c(c(c(c(c1[H])[H])[Cl])[H])[H])[H])[H])N([H])[H])([H])[H])([H])[H])c1nc(nc2c1c(c(n2[H])[H])[H])[H])([H])[H])([H])[H]
C([C@@]2(C(C1=C(C(=O)C(C(C1(C3(C(C(C1(C([H])([H])[H])C(O[H])(C(C(C1(C23[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])[H])([H])([H])[H],106,1,C([C@@]2(C(C1=C(C(=O)C(C(C1(C3(C(C(C1(C([H])([H])[H])C(O[H])(C(C(C1(C23[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])[H])([H])([H])[H]
C(C(C([H])([H])[H])(S(=O)(=O)c1c(c(c(c(c1N(c1nc(nc(n1)N(c1c(c(c(c(c1[H])[H])N1C(C(C(C(C1([H])[H])([H])[H])(N1C(C(N(C(C1([H])[H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])OC([H])([H])[H])[H])[H])[H])[H])[H])[H])[H])[H])([H])([H])[H],405,1,C(C(C([H])([H])[H])(S(=O)(=O)c1c(c(c(c(c1N(c1nc(nc(n1)N(c1c(c(c(c(c1[H])[H])N1C(C(C(C(C1([H])[H])([H])[H])(N1C(C(N(C(C1([H])[H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])OC([H])([H])[H])[H])[H])[H])[H])[H])[H])[H])[H])([H])([H])[H]
C(c1c(c(c(c(c1C1(C(C(N(C(C1([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])[H])OC(C([H])([H])[H])(C([H])([H])[H])[H])N(c1nc(c(c(n1)N(c1c(c(c(c(c1S(=O)(=O)C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])[H])[H])[H])[Cl])[H])[H])[H])([H])([H])[H],404,1,C(c1c(c(c(c(c1C1(C(C(N(C(C1([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])[H])OC(C([H])([H])[H])(C([H])([H])[H])[H])N(c1nc(c(c(n1)N(c1c(c(c(c(c1S(=O)(=O)C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])[H])[H])[H])[Cl])[H])[H])[H])([H])([H])[H]
C1(C(C1(C(Oc1c(c(c(c(c1[H])C(=O)N(c1c(c(nc(c1[Cl])[H])[H])[Cl])[H])[H])[H])OC(F)(F)[H])([H])[H])[H])([H])[H])([H])[H],412,1,C1(C(C1(C(Oc1c(c(c(c(c1[H])C(=O)N(c1c(c(nc(c1[Cl])[H])[H])[Cl])[H])[H])[H])OC(F)(F)[H])([H])[H])[H])([H])[H])([H])[H]
C(C1(C(C(N(C(C1(N(C([H])([H])[H])c1nc(nc2c1c(c(n2[H])[H])[H])[H])[H])([H])[H])C(=O)C(C#N)([H])[H])([H])[H])([H])[H])[H])([H])([H])[H],402,1,C(C1(C(C(N(C(C1(N(C([H])([H])[H])c1nc(nc2c1c(c(n2[H])[H])[H])[H])[H])([H])[H])C(=O)C(C#N)([H])[H])([H])[H])([H])[H])[H])([H])([H])[H]
C(Oc3c(c1c(C(N(C(C1([H])[H])([H])[H])c2c(c(N([H])[H])c1c(c(OC([H])([H])[H])c(OC([H])([H])[H])c(c1n2)[H])[H])[H])([H])[H])c(c3OC([H])([H])[H])[H])[H])([H])([H])[H],508,1,C(Oc3c(c1c(C(N(C(C1([H])[H])([H])[H])c2c(c(N([H])[H])c1c(c(OC([H])([H])[H])c(OC([H])([H])[H])c(c1n2)[H])[H])[H])([H])[H])c(c3OC([H])([H])[H])[H])[H])([H])([H])[H]
C(C(S(=O)(=O)N1C(C(C1([H])[H])(C(C#N)([H])[H])n1c(c(c(n1)[H])c2c1c(c(n(c1nc(n2)[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H],401,1,C(C(S(=O)(=O)N1C(C(C1([H])[H])(C(C#N)([H])[H])n1c(c(c(n1)[H])c2c1c(c(n(c1nc(n2)[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H]
N#CC([C@@](C1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])(n1c(c(c(n1)[H])c2c1c(c(n(c1nc(n2)[H])[H])[H])[H])[H])[H])([H])[H],400,1,N#CC([C@@](C1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])(n1c(c(c(n1)[H])c2c1c(c(n(c1nc(n2)[H])[H])[H])[H])[H])[H])([H])[H]
c1(c(c(c(c(c1N1C(C(OC(C1=O)([H])[H])([H])[H])([H])[H])[H])[H])N1C([C@](OC1=O)(C(N(C(=O)c1c(c(c(s1)[Cl])[H])[H])[H])([H])[H])[H])([H])[H])[H])[H],399,1,c1(c(c(c(c(c1N1C(C(OC(C1=O)([H])[H])([H])[H])([H])[H])[H])[H])N1C([C@](OC1=O)(C(N(C(=O)c1c(c(c(s1)[Cl])[H])[H])[H])([H])[H])[H])([H])[H])[H])[H]
C(C(=O)N(C([C@@]1(C(N(C(=O)O1)c1c(c(c(c(c1[H])[H])c1c(c(c(c(c1[H])[H])C(N(C(c1nn(nc1[H])[H])([H])[H])[H])([H])[H])[H])[H])F)[H])([H])[H])[H])([H])[H])[H])([H])([H])[H],398,1,C(C(=O)N(C([C@@]1(C(N(C(=O)O1)c1c(c(c(c(c1[H])[H])c1c(c(c(c(c1[H])[H])C(N(C(c1nn(nc1[H])[H])([H])[H])[H])([H])[H])[H])[H])F)[H])([H])[H])[H])([H])[H])[H])([H])([H])[H]
C([C@@](Oc1c(c(c(nc1N([H])[H])[H])c1c(n(nc1[H])C1(C(C(N(C(C1([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])[H])[H])(c1c([Cl])c(c(c(F)c1[Cl])[H])[H])[H])([H])([H])[H],411,1,C([C@@](Oc1c(c(c(nc1N([H])[H])[H])c1c(n(nc1[H])C1(C(C(N(C(C1([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])[H])[H])(c1c([Cl])c(c(c(F)c1[Cl])[H])[H])[H])([H])([H])[H]
[Cl]c2c(c(c1nsnc1c2N(C1=NC(C(N1[H])([H])[H])([H])[H])[H])[H])[H],485,1,[Cl]c2c(c(c1nsnc1c2N(C1=NC(C(N1[H])([H])[H])([H])[H])[H])[H])[H]
C([C@](O[H])(\C(=C(\[C@@]1(C(C(=C(C(=O)O1)[H])[H])([H])[H])[H])[H])[H])[C@@](C([C@](O[H])(\C(=C(/C(=C(\C(=C(\C(O[H])([H])[H])[H])[H])/[H])[H])\[H])[H])[H])([H])[H])(OP(O)(O[H])=O)[H])([H])([H])[H],62,1,C([C@](O[H])(\C(=C(\[C@@]1(C(C(=C(C(=O)O1)[H])[H])([H])[H])[H])[H])[H])[C@@](C([C@](O[H])(\C(=C(/C(=C(\C(=C(\C(O[H])([H])[H])[H])[H])/[H])[H])\[H])[H])[H])([H])[H])(OP(O)(O[H])=O)[H])([H])([H])[H]
C(C(C34C(=C(C1(C(C(C(C2=C(C(=O)C(C(C12[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])(C3(C(C(C4(O[H])C#C[H])([H])[H])([H])[H])[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],102,1,C(C(C34C(=C(C1(C(C(C(C2=C(C(=O)C(C(C12[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])(C3(C(C(C4(O[H])C#C[H])([H])[H])([H])[H])[H])[H])[H])[H])[H])([H])[H])([H])([H])[H]
O=C1N(C(=O)C(C(C1(N2C(=O)c1c(c(c(c(c1C2([H])[H])N([H])[H])[H])[H])[H])[H])([H])[H])([H])[H])[H],503,1,O=C1N(C(=O)C(C(C1(N2C(=O)c1c(c(c(c(c1C2([H])[H])N([H])[H])[H])[H])[H])[H])([H])[H])([H])[H])[H]
C([C@@]2([C@@]3(C(c1c(c(c(O[H])c(c1[C@@]2([C@]([H])([H])[H])C(C(N3C(\C(=C(\C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])([H])[H])[H])[H])([H])([H])[H],427,1,C([C@@]2([C@@]3(C(c1c(c(c(O[H])c(c1[C@@]2([C@]([H])([H])[H])C(C(N3C(\C(=C(\C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])([H])[H])[H])[H])([H])([H])[H]
[H][C@@]12C(C(C(C([C@@]13C(C(N(C(\C(=C(\[H])[H])[H])([H])[H])[C@@]2(C(c1c3c(c(O[H])c(c1[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H],426,1,[H][C@@]12C(C(C(C([C@@]13C(C(N(C(\C(=C(\[H])[H])[H])([H])[H])[C@@]2(C(c1c3c(c(O[H])c(c1[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
C(#C[C@]5(O[H])C(C([C@]4([C@]3([C@@]([C@]2(C(=C(c1onc(c1C2([H])[H])[H])[H])C(C3([H])[H])([H])[H])[C@@]([H])([H])[H])(C(C([C@@]45[C@]([H])([H])[H])([H])[H])([H])[H])[H])[H])[H])([H])[H])([H])[H])[H],99,1,C(#C[C@]5(O[H])C(C([C@]4([C@]3([C@@]([C@]2(C(=C(c1onc(c1C2([H])[H])[H])[H])C(C3([H])[H])([H])[H])[C@@]([H])([H])[H])(C(C([C@@]45[C@]([H])([H])[H])([H])[H])([H])[H])[H])[H])[H])([H])[H])([H])[H])[H]
C(Oc1c(c(c(c(c1[H])[H])[H])[C@]1(O[H])C(C(C(C([C@]1(C(N(C([H])([H])[H])C([H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])([H])[H],424,1,C(Oc1c(c(c(c(c1[H])[H])[H])[C@]1(O[H])C(C(C(C([C@]1(C(N(C([H])([H])[H])C([H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])([H])[H]
[Cl]c3c(c(c2N=C1N(C(=O)C(N1C(c2c3[Cl])([H])[H])([H])[H])[H])[H])[H],504,1,[Cl]c3c(c(c2N=C1N(C(=O)C(N1C(c2c3[Cl])([H])[H])([H])[H])[H])[H])[H]
C(Oc5c3c1c(C([C@@]2([C@@]4([C@]1(C(C(N2[H])([H])[H])([H])[H])[C@](O3)(C(=O)C(C4([H])[H])([H])[H])[H])O[H])[H])([H])[H])c(c5[H])[H])([H])([H])[H],422,1,C(Oc5c3c1c(C([C@@]2([C@@]4([C@]1(C(C(N2[H])([H])[H])([H])[H])[C@](O3)(C(=O)C(C4([H])[H])([H])[H])[H])O[H])[H])([H])[H])c(c5[H])[H])([H])([H])[H]
FC=1C(=NC(=O)N(C1[H])[C@]1(O[C@](SC1([H])[H])(C(O[H])([H])[H])[H])[H])N([H])[H],50,1,FC=1C(=NC(=O)N(C1[H])[C@]1(O[C@](SC1([H])[H])(C(O[H])([H])[H])[H])[H])N([H])[H]
C(Oc4c(c(C(C1(c3c(C(C([N+]1(C([H])([H])[H])C(C(C(OC(=O)C(C(C(=O)OC(C(C([N+]1(C([H])([H])[H])C(C(c2c(C1(C(c1c(c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H])[H])([H])[H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])c(c(OC([H])([H])[H])c(OC([H])([H])[H])c3OC([H])([H])[H])[H])[H])([H])[H])c(c(OC([H])([H])[H])c4OC([H])([H])[H])[H])[H])([H])([H])[H],506,1,C(Oc4c(c(C(C1(c3c(C(C([N+]1(C([H])([H])[H])C(C(C(OC(=O)C(C(C(=O)OC(C(C([N+]1(C([H])([H])[H])C(C(c2c(C1(C(c1c(c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H])[H])([H])[H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])c(c(OC([H])([H])[H])c(OC([H])([H])[H])c3OC([H])([H])[H])[H])[H])([H])[H])c(c(OC([H])([H])[H])c4OC([H])([H])[H])[H])[H])([H])([H])[H]
[H][C@@]23C(C([C@](OC(=O)C(C(c1c(c(c(c(c1[H])[H])[H])[H])[H])([H])[H])([H])[H])([C@]2([C@]([H])([H])[H])C(C([C@]2([H])[C@]1([H])C(C(C(=O)C(=C1C(C([C@@]32[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H],105,1,[H][C@@]23C(C([C@](OC(=O)C(C(c1c(c(c(c(c1[H])[H])[H])[H])[H])([H])[H])([H])[H])([C@]2([C@]([H])([H])[H])C(C([C@]2([H])[C@]1([H])C(C(C(=O)C(=C1C(C([C@@]32[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H]
C(O[C@@]6([C@](N([H])[H])([C@@](O[C@@]5([C@](Oc1c(c(c(c4c1c3c1c(C(=O)Oc2c1c(c(C([H])([H])[H])c(c2[H])[H])C(=O)O3)c4O[H])[H])[H])[H])(O[C@](C([H])([H])[H])([C@](O[H])([C@]5(C([H])([H])[H])O[H])[H])[H])[H])[H])(O[C@](C([H])([H])[H])([C@@]6(O[H])[H])[H])[H])[H])[H])([H])([H])[H],11,1,C(O[C@@]6([C@](N([H])[H])([C@@](O[C@@]5([C@](Oc1c(c(c(c4c1c3c1c(C(=O)Oc2c1c(c(C([H])([H])[H])c(c2[H])[H])C(=O)O3)c4O[H])[H])[H])[H])(O[C@](C([H])([H])[H])([C@](O[H])([C@]5(C([H])([H])[H])O[H])[H])[H])[H])[H])(O[C@](C([H])([H])[H])([C@@]6(O[H])[H])[H])[H])[H])[H])([H])([H])[H]
[H]C24C(c1c(c(c(O[H])c3c1C5(C(C(N2C(C1(C(C1([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])C(O3)(C1(C(C(C45C(C1(C(C([H])([H])[H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])OC([H])([H])[H])[H])[H])[H])([H])[H],419,1,[H]C24C(c1c(c(c(O[H])c3c1C5(C(C(N2C(C1(C(C1([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])C(O3)(C1(C(C(C45C(C1(C(C([H])([H])[H])(O[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])OC([H])([H])[H])[H])[H])[H])([H])[H]
[H][C@@]12C(C([C@](OC(C([H])([H])[H])=O)(C#C[H])[C@]1([C@](C([H])([H])[H])([H])[H])C(C([C@@]3([H])[C@@]1([H])C(C(\C(C(=C1C(C([C@@]23[H])([H])[H])([H])[H])[H])=N/O[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H],103,1,[H][C@@]12C(C([C@](OC(C([H])([H])[H])=O)(C#C[H])[C@]1([C@](C([H])([H])[H])([H])[H])C(C([C@@]3([H])[C@@]1([H])C(C(\C(C(=C1C(C([C@@]23[H])([H])[H])([H])[H])[H])=N/O[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H]
C(Oc2c3O[C@]1(C([C@@](O[H])(C(=C([C@]14C(C(N(C([H])([H])[H])C(c(c(c2[H])[H])c34)([H])[H])([H])[H])([H])[H])[H])[H])[H])([H])[H])[H])([H])([H])[H],417,1,C(Oc2c3O[C@]1(C([C@@](O[H])(C(=C([C@]14C(C(N(C([H])([H])[H])C(c(c(c2[H])[H])c34)([H])[H])([H])[H])([H])[H])[H])[H])[H])([H])[H])[H])([H])([H])[H]
